id,title,director,movice_type,producer_country,language,release_time,film_length,score,comment_num
1291835,迷失东京 Lost in Translation,索菲亚·科波拉,"剧情,爱情","美国,日本","英语,日语,德语,法语",2003-08-29(特柳赖德电影节),102 分钟,7.7,202857
1482055,少年汉尼拔 Hannibal Rising,彼得·韦柏,"剧情,惊悚,战争,犯罪,冒险","英国,法国,意大利,美国","英语,德语,俄语",2007-02-07(法国),121 分钟,7.4,82951
27069427,黄金兄弟,钱嘉乐,"动作,犯罪",中国大陆,"粤语,汉语普通话",2018-09-21(中国大陆),99分钟,5.0,47561
1307853,8英里 8 Mile,柯蒂斯·汉森,"剧情,音乐","美国,德国",英语,2002-11-08(美国),110 分钟,8.3,91621
21263666,美国狙击手 American Sniper,克林特·伊斯特伍德,"动作,传记,战争",美国,"英语,阿拉伯语",2014-11-11(AFI影展),132分钟,7.7,110824
26235839,内在美 뷰티 인사이드,白宗烈,"剧情,爱情,奇幻",韩国,"韩语,日语,捷克语,英语,汉语普通话",2015-08-20(韩国),127分钟,7.6,89699
24987018,赤道,梁乐民,"剧情,动作,悬疑,犯罪",中国香港,"汉语普通话,粤语,韩语,英语",2015-04-30(中国大陆/中国香港),119分钟,6.2,108012
1296703,楢山节考 楢山節考,今村昌平,"剧情,家庭",日本,日语,1983-04-29(日本),131分钟,9.0,46814
1299582,绿洲 오아시스,李沧东,"剧情,爱情",韩国,韩语,2002-08-15(韩国),132分钟,8.7,52271
27072795,幸福的拉扎罗 Lazzaro felice,阿莉切·罗尔瓦赫尔,"剧情,奇幻","意大利,瑞士,法国,德国",意大利语,2018-05-13(戛纳电影节),127分钟,8.5,102642
25750969,夜行者 Nightcrawler,丹·吉尔罗伊,"剧情,惊悚,犯罪",美国,英语,2014-09-05(多伦多电影节),117分钟,8.3,159624
1292553,真实的谎言 True Lies,詹姆斯·卡梅隆,"喜剧,动作,惊悚",美国,"英语,德语,阿拉伯语,法语",1995-04-20(中国大陆),141分钟,8.2,144893
3148748,海扁王 Kick-Ass,马修·沃恩,"喜剧,动作,犯罪","美国,英国",英语,2010-04-16,117 分钟,7.6,214897
34892527,曼达洛人 第二季 The Mandalorian Season 2,,"动作,科幻,冒险",美国,英语,,,9.4,64058
35162581,纸钞屋 第五季 La casa de papel Season 5,,"动作,悬疑,惊悚,犯罪",西班牙,西班牙语,,,9.4,15939
3217169,勇士 Warrior,加文·欧康诺,"剧情,家庭,运动",美国,英语,2011-09-09(美国),140分钟,8.9,149985
25994747,"杀了我治愈我 킬미, 힐미",,"剧情,喜剧,爱情",韩国,韩语,,,8.8,105036
24879820,奇怪的她 수상한 그녀,黄东赫,"喜剧,奇幻",韩国,韩语,2014-01-22(韩国),124分钟,8.3,173929
1294766,泰山 Tarzan,克里斯·巴克,"剧情,动画,家庭,冒险",美国,英语,1999-06-18(美国),88 分钟,7.7,95678
2037833,地心历险记 Journey to the Center of the Earth,埃里克·布雷维格,"动作,科幻,冒险",美国,"英语,冰岛语",2008-09-29(中国大陆),93分钟,6.9,71378
35295858,恋慕 연모,,"剧情,爱情",韩国,韩语,,,6.6,3080
1307847,兄弟连 Band of Brothers,,"剧情,动作,历史,战争","美国,英国","英语,荷兰语,法语,德语,立陶宛语",,,9.6,106941
34857400,驯龙高手：归家 How to Train Your Dragon: Homecoming,提姆·约翰森,"动画,短片",美国,英语,2019-12-03(美国),21分钟,8.7,8624
35270213,万物生灵：2020圣诞特别集 All Creatures Great and Small: Christmas Special,安迪·海伊,"剧情,喜剧,爱情",英国,英语,2020-12-22(英国),60分钟,8.7,8622
27160618,阳光姐妹淘 SUNNY 強い気持ち・強い愛,大根仁,"剧情,喜剧,歌舞",日本,日语,2018-08-31(日本),119分钟,8.3,61647
1307332,冷山 Cold Mountain,安东尼·明格拉,"剧情,爱情,战争","英国,意大利,罗马尼亚,美国",英语,2004-04-30(中国大陆),154 分钟,8.2,128689
2148374,不要和陌生人说话,,"剧情,家庭",中国大陆,汉语普通话,,,8.1,50863
1293174,007之黑日危机 The World Is Not Enough,迈克尔·艾普特,"动作,惊悚,冒险","英国,美国","英语,俄语,西班牙语",1999-11-19(美国),128 分钟,7.6,46426
30450313,前程似锦的女孩 Promising Young Woman,埃默拉尔德·芬内尔,"剧情,惊悚,犯罪","英国,美国",英语,2020-01-25(圣丹斯电影节),113分钟,7.6,51157
35461214,我的音乐你听吗,,"音乐,真人秀",中国大陆,汉语普通话,,,6.8,8290
20274039,名侦探柯南：远海的侦探 名探偵コナン 絶海の探偵,静野孔文,"动画,悬疑,犯罪,冒险",日本,日语,2013-04-20(日本),110分钟,6.5,57155
27201353,大师兄 大師兄,阚家伟,"喜剧,动作","中国大陆,中国香港","粤语,汉语普通话",2018-08-24(中国大陆),100分钟,5.1,39485
26316956,密战,钟少雄,"剧情,动作,战争",中国大陆,"汉语普通话,英语",2017-11-03(中国大陆),100分钟,4.3,32560
1303451,海上花,侯孝贤,剧情,"中国台湾,日本","粤语,上海话",1998-10-01(中国台湾),113分钟,8.2,64780
4004731,海洋天堂,薛晓路,剧情,"中国大陆,中国香港",汉语普通话,2010-06-18(中国大陆),106分钟,7.9,137500
4843637,最爱,顾长卫,"剧情,爱情","中国大陆,中国香港",汉语普通话,2011-05-10(中国大陆),101分钟(中国大陆),7.4,167787
3397503,未知死亡 Ghajini,A.R.目虏古多斯,"剧情,动作,爱情,悬疑,惊悚",印度,北印度语,2008-12-25(印度),183分钟,8.1,98098
1293124,惊情四百年 Dracula,弗朗西斯·福特·科波拉,"爱情,恐怖","英国,美国","英语,罗马尼亚语,希腊语,保加利亚语,拉丁语",1992-11-13(美国),128分钟,7.7,148603
1585236,纳尼亚传奇2：凯斯宾王子 The Chronicles of Narnia: Prince Caspian,安德鲁·亚当森,"动作,奇幻,冒险","美国,波兰,斯洛文尼亚,捷克",英语,2008-05-16(美国),150分钟,7.0,87220
24750460,地狱男爵：血皇后崛起 Hellboy,尼尔·马歇尔,"动作,奇幻,冒险",美国,英语,2020-11-09(中国大陆),120分钟,5.7,56713
2995948,神探狄仁杰,,"剧情,悬疑,古装",中国大陆,汉语普通话,,,9.0,58022
35419372,星空下的仁医 星空下的仁醫,,剧情,中国香港,粤语,,,8.8,24215
1291588,岁月的童话 おもひでぽろぽろ,高畑勋,"剧情,爱情,动画",日本,"德语,日语,匈牙利语",1991-07-20(日本),118 分钟,8.6,126951
30399268,穿越火线,,"剧情,奇幻",中国大陆,汉语普通话,,,7.9,154839
3011102,假结婚 The Proposal,安妮·弗莱彻,"剧情,喜剧,爱情",美国,英语,2009-06-19,108 分钟,7.2,149412
4718369,白鹿原,王全安,"剧情,历史",中国大陆,"汉语普通话,陕西话",2012-09-15(中国大陆),154分钟(中国大陆),6.4,118246
3099221,活死人军团 Army of the Dead,扎克·施奈德,"动作,科幻,恐怖",美国,英语,2021-05-14(美国),148分钟,5.2,57702
35069434,傲骨之战 第五季 The Good Fight Season 5,,"剧情,犯罪",美国,英语,,,9.3,14130
27114240,冒牌上尉 Der Hauptmann,罗伯特·斯文克,"剧情,历史,战争","德国,波兰,葡萄牙,法国",德语,2017-09-07(多伦多电影节),118分钟,8.6,66292
1292067,冰血暴 Fargo,乔尔·科恩,"剧情,惊悚,犯罪","美国,英国",英语,1996-03-08(美国),98分钟,8.0,80556
25792670,Doctor异乡人 닥터 이방인,,"剧情,爱情,悬疑",韩国,韩语,,,7.4,73139
7065177,我是特种兵之利刃出鞘,,爱情,中国大陆,汉语普通话,,,7.0,15842
34850598,无声 無聲,柯贞年,剧情,中国台湾,汉语普通话,2020-10-15(中国台湾),104分钟,7.8,35197
1484091,水果硬糖 Hard Candy,大卫·斯雷德,"剧情,惊悚,犯罪",美国,英语,2005-01(圣丹斯电影节),104 分钟,7.5,206464
26356631,伸冤人2 The Equalizer 2,安东尼·福奎阿,"动作,惊悚,犯罪",美国,"英语,法语,土耳其语,希伯来语",2018-07-20(美国),121分钟,7.2,46023
25754843,浴血黑帮 第二季 Peaky Blinders Season 2,,"剧情,犯罪",英国,英语,,,9.3,41784
35288733,到了30岁还是处男，似乎会变成魔法师 番外篇 30歳まで童貞だと魔法使いになれるらしい 番外編,,"爱情,同性",日本,日语,,,8.9,26586
2028677,雨果 Hugo,马丁·斯科塞斯,"剧情,儿童,奇幻,冒险","英国,美国,法国",英语,2012-05-31(中国大陆),127分钟,7.7,185242
25845910,小门神,王微,"喜剧,动画,奇幻",中国大陆,汉语普通话,2016-01-01(中国大陆),107分钟,6.9,45975
4942776,武侠,陈可辛,"剧情,动作,悬疑,武侠","中国香港,中国大陆","汉语普通话,粤语,四川话",2011-07-04(中国大陆),115分钟,6.7,151864
4937405,是，大臣  第一季 Yes Minister Season 1,,喜剧,英国,英语,,,9.8,45438
11498785,JOJO的奇妙冒险 ジョジョの奇妙な冒険,,"剧情,动作,动画,冒险",日本,日语,,,9.1,65844
1431947,雪孩子,林文肖,"动画,短片",中国大陆,汉语普通话,1980(中国大陆),20分钟,9.0,71270
1294990,勇敢者的游戏 Jumanji,乔·庄斯顿,"动作,奇幻,冒险",美国,英语,1995-12-15(美国),104分钟,8.2,120577
3009161,守法公民 Law Abiding Citizen,F·加里·格雷,"剧情,动作,犯罪",美国,英语,2009-10-16,108 分钟,8.0,107010
6729183,美国恐怖故事：谋杀屋 第一季 American Horror Story: Murder House Season 1,,"剧情,悬疑,恐怖",美国,英语,,,7.9,80238
4917905,宫,,"剧情,爱情,历史,奇幻,古装",中国大陆,汉语普通话,,,6.3,99002
25761178,百元之恋 百円の恋,武正晴,"剧情,运动",日本,日语,2014-10-25(东京电影节),113分钟,8.4,142290
1291869,本能 Basic Instinct,保罗·范霍文,"剧情,悬疑,惊悚","美国,法国",英语,1992-03-20,127 分钟,7.9,147475
1308848,国家宝藏 National Treasure,乔·德特杜巴,"动作,悬疑,冒险",美国,"英语,西班牙语",2004-11-19(美国),131 分钟,7.7,144695
1294963,一个都不能少,张艺谋,剧情,中国大陆,"晋语,汉语普通话",1999-09-07(威尼斯电影节),106 分钟,7.7,125224
27020659,我只喜欢你,,"剧情,爱情",中国大陆,汉语普通话,,,7.3,103922
35583266,最好的朋友,,"剧情,爱情",中国大陆,汉语普通话,,,6.2,5636
30330751,二哥来了怎么办,郑芬芬,喜剧,中国大陆,汉语普通话,2021-07-16(中国大陆),105分钟,4.2,18464
2157146,孝庄秘史,,"剧情,历史,古装",中国大陆,汉语普通话,,,8.5,59119
3074408,热血高校2 クローズZERO II,三池崇史,动作,日本,"日语,英语",2009-04-11(日本),133分钟,8.1,90130
1296253,没完没了,冯小刚,"剧情,喜剧",中国大陆,汉语普通话,1999-12-15(北京首映),88分钟,7.7,90302
27663984,经常请吃饭的漂亮姐姐 밥 잘 사주는 예쁜 누나,,"剧情,爱情",韩国,韩语,,,7.6,93864
26433135,步步惊心：丽 달의 연인-보보경심：려,,"剧情,爱情",韩国,韩语,,,7.2,63877
1303145,薄荷糖 박하사탕,李沧东,剧情,"韩国,日本",韩语,1999-10-14(釜山电影节),130分钟,8.5,59763
25882861,危楼愚夫 Дурак,尤里·贝科夫,剧情,俄罗斯,俄语,2014-08-09(洛迦诺电影节),120分钟,8.4,68215
1293824,蝴蝶梦 Rebecca,阿尔弗雷德·希区柯克,"剧情,爱情,悬疑",美国,英语,1940-03-21(迈阿密首映),130 分钟,8.3,80106
25846034,破产姐妹 第四季 2 Broke Girls Season 4,,喜剧,美国,英语,,,8.3,62421
1309116,怒火救援 Man on Fire,托尼·斯科特,"剧情,动作,惊悚","美国,英国","英语,西班牙语",2004-04-23(美国),146 分钟,8.1,71765
30257386,停尸房收藏 The Mortuary Collection,瑞恩·斯宾德尔,"恐怖,奇幻",美国,英语,2019-09-21(奇幻影展),108分钟,7.2,29783
34852385,间谍之妻 スパイの妻,黑泽清,"剧情,历史,战争",日本,日语,2020-06-06(日本电视版),115分钟,7.2,19115
25850640,毒枭 第一季 Narcos Season 1,,"剧情,动作,传记,犯罪","美国,哥伦比亚","英语,西班牙语",,,9.3,85598
26647711,9号秘事 第三季 Inside No. 9 Season 3,,"喜剧,悬疑,恐怖",英国,英语,,,9.3,68692
24325861,会计刺客 The Accountant,加文·欧康诺,"剧情,动作,惊悚,犯罪",美国,英语,2016-10-14(美国),128分钟,7.6,75178
2375707,神雕侠侣,,"武侠,古装",中国大陆,汉语普通话,,,7.5,72338
26323031,五十度黑 Fifty Shades Darker,詹姆斯·弗雷,"剧情,爱情,情色",美国,英语,2017-02-10(美国),118分钟,5.6,66930
26354336,爵迹,郭敬明,"动画,奇幻",中国大陆,汉语普通话,2016-09-29(中国大陆),121分钟,3.8,148879
23011215,超感猎杀 第一季 Sense8 Season 1,,"剧情,科幻",美国,英语,,,8.9,103328
6803494,极速风流 Rush,朗·霍华德,"剧情,传记,运动","英国,德国,美国","英语,德语,意大利语,法语,西班牙语",2015-12-11(中国大陆),123分钟,8.8,133920
1293388,冬天的故事 Conte d'hiver,埃里克·侯麦,"剧情,爱情",法国,法语,1992-01-29(法国),114分钟,8.5,30668
26898192,黑镜 第四季 Black Mirror Season 4,,"剧情,科幻,惊悚",美国,英语,,,8.4,125876
10773239,小男孩 Little Boy,亚历杭德罗·戈麦斯·蒙特维尔德,"剧情,喜剧,战争","墨西哥,美国",英语,2015-04-24(美国),106分钟,8.3,58237
1291573,虫虫危机 A Bug's Life,约翰·拉塞特,"喜剧,动画,冒险",美国,英语,1998-11-25(美国),95分钟,7.9,89924
30158971,企鹅公路 ペンギン・ハイウェイ,石田祐康,"动画,奇幻,冒险",日本,日语,2019-05-17(中国大陆),117分钟,7.7,50150
2138507,奋斗,,"喜剧,爱情",中国大陆,普通话,,,7.6,120552
2997052,吾栖之肤 La piel que habito,佩德罗·阿莫多瓦,"剧情,悬疑,惊悚",西班牙,西班牙语,2011-08-17(法国),120分钟,7.6,125352
26810318,阿尔法：狼伴归途 Alpha,艾尔伯特·休斯,"剧情,冒险","美国,加拿大,中国大陆",英语,2018-09-07(中国大陆),96分钟,6.4,41259
26899146,雪暴,崔斯韦,"动作,悬疑,犯罪",中国大陆,汉语普通话,2019-04-30(中国大陆),111分钟(釜山电影节),6.1,60268
1307740,千机变 千機變,林超贤,"喜剧,动作,恐怖,冒险",中国香港,粤语,2003-06-24(中国香港),88 分钟(阿根廷),5.9,90004
34908093,爱的厘米,,"剧情,爱情",中国大陆,汉语普通话,,,4.5,14858
26662192,王牌逗王牌,王晶,"喜剧,动作,冒险","中国大陆,中国香港",汉语普通话,2016-09-30(中国大陆),102分钟,3.3,40876
1293456,莫里斯 Maurice,詹姆斯·伊沃里,"剧情,爱情,同性",英国,英语,1987-09-18(美国),140分钟,8.9,71127
30395914,雾山五行,,"动作,动画,奇幻",中国大陆,汉语普通话,,,8.8,112712
1309017,卡特教练 Coach Carter,托马斯·卡特,"剧情,运动","美国,德国",英语,2005-01-14(美国),136 分钟,8.6,46395
25766529,走到尽头 끝까지 간다,金成勋,"动作,惊悚,犯罪",韩国,韩语,2014-05-18(戛纳电影节),111分钟,8.0,79593
25830732,王牌贱谍：格林斯比 The Brothers Grimsby,路易斯·莱特里尔,"喜剧,动作","英国,美国",英语,2016-02-24(美国),83分钟,7.4,98434
27088750,我身体里的那个家伙 내안의 그놈,姜孝镇,"剧情,喜剧",韩国,韩语,2019-01-09(韩国),122分钟,7.3,68245
26900949,天使陷落 Angel Has Fallen,里克·罗曼·沃夫,"动作,惊悚,犯罪",美国,英语,2019-12-31(中国大陆),121分钟,6.0,45818
1438760,东京爱情故事 東京ラブストーリー,,爱情,日本,日语,,,9.4,139873
1478186,射雕英雄传 射鵰英雄傳,,"剧情,动作,武侠,古装",中国香港,粤语,,,9.2,85412
35131291,恶魔法官 악마판사,,剧情,韩国,韩语,,,8.1,17360
4323732,大笑江湖,朱延平,"动作,爱情,武侠,古装","中国大陆,中国台湾",汉语普通话,2010-12-03(中国大陆),93分钟,4.7,86901
2355418,犬王,姚守岗,战争,中国大陆,汉语普通话,1993(中国大陆),85分钟,2.1,60817
26801048,齐木楠雄的灾难 斉木楠雄のΨ難,,"喜剧,动画,奇幻",日本,日语,,,9.4,84290
3007773,海盗电台 The Boat That Rocked,理查德·柯蒂斯,"剧情,喜剧,音乐","英国,德国,法国",英语,2009-04-01(英国),116 分钟,8.6,225450
3033864,地道战,任旭东,战争,中国大陆,汉语普通话,1965,101分钟,8.3,61593
6873042,明日世界 Tomorrowland,布拉德·伯德,"动作,科幻,冒险","美国,西班牙,法国,加拿大,英国","英语,法语,日语",2015-05-26(中国大陆),130分钟,6.4,63352
26616690,非凡任务,麦兆辉,"剧情,动作,犯罪",中国大陆,汉语普通话,2017-03-31(中国大陆),122分钟,6.3,66984
26602304,重版出来！,,"剧情,喜剧",日本,日语,,,9.2,90200
7064681,狼的孩子雨和雪 おおかみこどもの雨と雪,细田守,"剧情,动画,家庭,奇幻",日本,日语,2012-07-21(日本),117分钟,8.7,118438
1293718,亚当斯一家 The Addams Family,巴里·索南菲尔德,"喜剧,家庭,奇幻",美国,英语,1991-11-22,100分钟,8.5,60999
1307527,黑夜传说 Underworld,伦·怀斯曼,"动作,惊悚,奇幻","英国,德国,匈牙利,美国",英语,2003-09-08(多伦多电影节),121分钟,7.5,90982
1296947,警察故事4：简单任务 警察故事4之簡單任務,唐季礼,"喜剧,动作,犯罪",中国香港,"英语,粤语,汉语普通话,俄语,乌克兰语",1996-02-10(中国香港),107分钟(香港),7.5,36542
20388198,风暴 風暴,袁锦麟,"动作,犯罪","中国香港,中国大陆","汉语普通话,粤语",2013-12-12(中国大陆),104分钟(中国大陆),6.5,104980
34968329,黑帮大佬和我的365日 365 dni,芭芭拉·比尔拉瓦斯,情色,波兰,"英语,意大利语,波兰语",2020-02-07(波兰),116分钟,5.7,46832
1294941,大白鲨 Jaws,史蒂文·斯皮尔伯格,"剧情,惊悚,冒险",美国,英语,1975-06-20,124 分钟,7.8,88454
2279825,小李飞刀,,"武侠,古装","中国大陆,中国台湾",汉语普通话,,,7.7,63542
1301169,跳出我天地 Billy Elliot,史蒂芬·戴德利,"剧情,歌舞,家庭,儿童","英国,法国",英语,2000-05-19(戛纳电影节),110 分钟,8.8,94970
6013893,城市猎人 시티헌터,,"剧情,动作,惊悚",韩国,韩语,,,8.1,108969
25775571,人类清除计划2：无政府状态 The Purge: Anarchy,詹姆斯·德莫纳克,"科幻,惊悚,犯罪","美国,法国",英语,2014-07-18(美国),103分钟,6.5,45143
21359619,单身男女2 單身男女II,杜琪峰,"喜剧,爱情","中国香港,中国大陆","汉语普通话,粤语",2014-11-11(中国大陆),113分钟,5.5,101542
25857966,鲛珠传,杨磊,"喜剧,动作,爱情,奇幻","中国大陆,中国香港",汉语普通话,2017-08-11(中国大陆),108分钟,4.2,38712
1876781,越狱  第二季 Prison Break Season 2,,"剧情,惊悚,犯罪,冒险",美国,"英语,西班牙语",,,8.7,103388
26591654,地雷区 Under sandet,马丁·赞里维特,"剧情,历史,战争","丹麦,德国","丹麦语,德语,英语",2015-12-03(丹麦),100分钟,8.7,72025
